timestamp,Motor_RPM,Bearing_Temperature_C,Oil_Pressure_bar,Vibration_mm_s,Flow_Rate_L_min,Suction_Pressure_bar,Discharge_Pressure_bar,Motor_Current_A,Casing_Temperature_C,Ambient_Temperature_C,machine_status,anomaly_score,is_anomaly
2026-01-19 16:40:25.376112,1469.0166816664532,38.90608184051296,2.9355021149804514,0.6605277917407804,97.95694997739449,1.406683763822336,3.9049259915136183,47.17467730203058,39.477825986579575,23.375362000816104,NORMAL,-0.435182987173763,False
2026-01-19 16:41:25.376112,1447.8819256403883,40.99356517101037,3.129121991590742,0.5943717452418873,96.13011216592808,1.459499185709719,3.8460592669236022,44.61627112048804,42.127331617681286,25.822474445405483,NORMAL,-0.42943649713095333,False
2026-01-19 16:42:25.376112,1428.6314316782443,34.81129805384824,3.1512597060173504,0.4318308053071906,100.28575410043692,1.6864848254776692,3.992855483202976,43.22993542468932,36.94808865338503,23.21026355757637,NORMAL,-0.43836653748427645,False
2026-01-19 16:43:25.376112,1419.6077362675628,40.41389467970696,3.080576461725049,0.5581433862094953,96.41407711039548,1.4548367368149178,4.190519684018061,44.22768910539904,39.82455024655413,24.486440117830863,NORMAL,-0.4197251849334041,False
2026-01-19 16:44:25.376112,1426.3553555786234,37.153762113535215,2.9021199202342194,0.4284809088555419,96.87690628029324,1.5426462903083582,3.930289223558266,45.92147040292386,37.245737160145126,27.14575433645308,NORMAL,-0.4006088506370299,False
2026-01-19 16:45:25.376112,1515.4360855161842,35.22298326589521,3.111948003035488,0.5754104189958953,103.24621385272872,1.4562305475065995,4.381464512420794,48.68172190527487,41.43769513488983,25.63829398290768,NORMAL,-0.4648999941481769,False
2026-01-19 16:46:25.376112,1452.0142726254314,38.602767586947934,2.9317786941640187,0.674545783149616,105.44082993591184,1.515014792179434,4.176138736474035,44.45555879191779,39.62633722401073,26.506642614854844,NORMAL,-0.4169215083101796,False
2026-01-19 16:47:25.376112,1438.6564791604887,35.90352112644265,2.977049879919555,0.3914001723696075,89.97602449479741,1.5437747973882008,3.814547150919848,43.68132163686511,39.34497005044599,24.556936505003936,NORMAL,-0.4130666772853804,False
2026-01-19 16:48:25.376112,1436.3057495582266,35.2503129899062,2.716517246655512,0.5949236066055501,92.2790730617171,1.4694014185074171,3.9597858767767593,46.494819323566944,40.926703691206896,27.494801870451223,NORMAL,-0.42770789094201006,False
2026-01-19 16:49:25.376112,1468.9697474772122,37.07790131996831,3.318091496582108,0.5989540060796209,98.81424399393494,1.5456188660798618,3.968204797316776,41.76389872463559,41.98764843633363,25.709452178156955,NORMAL,-0.4210669030671685,False
2026-01-19 16:50:25.376112,1429.2765075750278,32.19497060367836,2.940783391331114,0.3656802463840555,97.59653248124258,1.487481230259396,3.5897298111752467,41.79806969038559,39.25132344640559,26.998087909429216,NORMAL,-0.46281974134678094,False
2026-01-19 16:51:25.376112,1451.281261774653,37.36137772584463,3.200808754014046,0.4726764411595772,99.89364386069754,1.3711109943960764,3.770674029155168,47.913084771052645,38.57024136815646,29.96552644730403,NORMAL,-0.4598423729775152,False
2026-01-19 16:52:25.376112,1480.232805443937,36.76574628011464,2.9522845514606875,0.4907070986850655,96.19928574227932,1.6380947869176663,4.145841451741523,46.30661383886528,40.68948875314088,25.41647075558136,NORMAL,-0.40084817277627194,False
2026-01-19 16:53:25.376112,1482.922822636316,34.18956085119824,2.852795212147037,0.3853713234665686,93.98161309210774,1.734810753536404,3.927226828098757,45.02228648103596,39.90733163050917,26.489972692031444,NORMAL,-0.4565948036009406,False
2026-01-19 16:54:25.376112,1462.7095068782007,37.481396695886566,3.1073187256231325,0.6587471351103309,94.75645930772102,1.6542886500684253,4.017050469948806,44.73768306106999,40.21367695528905,26.51602375146173,NORMAL,-0.4409420762680201,False
2026-01-19 16:55:25.376112,1431.097117826818,42.45834529685568,2.9310566455261524,0.4443176622051106,97.79775389723883,1.5478646743209252,3.775248830115211,45.45398186620569,39.77106424270037,22.00928787556884,NORMAL,-0.4560560425380504,False
2026-01-19 16:56:25.376112,1441.9416285697143,36.90825465013221,3.046726828818363,0.4977048095360052,101.41939737580832,1.421510294960319,4.046290760935258,47.832634426065496,38.66023405742892,25.248028610499052,NORMAL,-0.39038027352745447,False
2026-01-19 16:57:25.376112,1472.4816354454836,36.21384165497974,3.034575872571676,0.4942638991129998,100.61195131771515,1.5037521107888123,4.027744178215488,46.18738244245222,40.815084946578416,27.002328276961464,NORMAL,-0.3816796318204906,False
2026-01-19 16:58:25.376112,1460.2014413688223,36.99862256844815,3.1452419642476404,0.6807650323942157,102.06514064364993,1.5689641304555504,4.01179790682984,49.60501961789184,41.29274437669629,27.30831681327885,NORMAL,-0.4551444961290309,False
2026-01-19 16:59:25.376112,1455.5390064448725,38.03336597044062,2.5628422504436497,0.4133889609517357,101.13838654698276,1.485526378761567,4.256490220171935,45.44618923195992,40.56813761620427,25.959591972514623,NORMAL,-0.4204778389246046,False
2026-01-19 17:00:25.376112,1463.4649780971067,38.469501774973125,3.0360018137593268,0.4643452994918322,101.14529195157355,1.4374037907338857,3.904417523077862,48.16099303530275,42.43572656817844,25.40868114092129,NORMAL,-0.40482564435015206,False
2026-01-19 17:01:25.376112,1468.1378560309086,38.97059744833136,2.9405974912967148,0.6915532875433292,105.75788104288578,1.525552340395278,4.472251591460642,47.80062995931924,39.37724621842803,28.2713772895121,NORMAL,-0.4989174850737454,False
2026-01-19 17:02:25.376112,1408.3103497558095,34.54333172800131,3.024152704280938,0.2664244409946553,95.41943252703108,1.540951579402332,3.740956516305756,40.37525976296598,40.1932582561325,21.229993740769853,NORMAL,-0.5222723341726891,False
2026-01-19 17:03:25.376112,1441.3893655832417,36.55333867813713,3.066650270150661,0.3532356855367844,100.87648127615938,1.3751734604731407,3.958099138970955,44.2892429234002,38.38898196559759,23.03669815606881,NORMAL,-0.41949736590656084,False
2026-01-19 17:04:25.376112,1487.074247719123,36.46361476554623,2.9494415909237035,0.4250710441402129,105.964530988396,1.4369913298315418,4.256479020481684,44.85918667171305,36.903891018152166,22.737418783314567,NORMAL,-0.4390791114081109,False
2026-01-19 17:05:25.376112,1456.0298160747882,38.17649146218689,3.1275387813459115,0.5593756583562437,105.81762068403674,1.4821529452507125,4.004492603296871,39.61073813014724,41.03213741826086,24.224905266176528,NORMAL,-0.4314931667803225,False
2026-01-19 17:06:25.376112,1485.6176421889627,38.52136828298541,3.1815807649261343,0.4438740243869525,92.86446517018942,1.4476782182894246,4.039724723881915,45.78468475345223,38.2502804611802,27.15284802979449,NORMAL,-0.4205190404662493,False
2026-01-19 17:07:25.376112,1433.1271449964083,36.68420156785576,3.04218216240832,0.5809425170981364,96.72661051908324,1.391691773190321,3.958142355056196,48.80746060096726,41.53917811702124,24.668834016903794,NORMAL,-0.4138919710742424,False
2026-01-19 17:08:25.376112,1459.3336727016233,35.540433070566195,2.6518290530874684,0.5018810358819173,106.75319499349312,1.5698229746462893,4.091258215247584,43.02697114170553,42.0049883314233,27.506183000155804,NORMAL,-0.4363818736767639,False
2026-01-19 17:09:25.376112,1464.5501579037234,34.68502259952464,3.025018631933995,0.5232088892065471,100.0198201171427,1.4647755031150496,3.972938622786866,46.04813564260055,41.2398044257558,22.82084988027304,NORMAL,-0.38812055419191155,False
2026-01-19 17:10:25.376112,1461.8086512141772,37.78740374637818,3.062327756528004,0.5706182738653978,108.38528257490768,1.4222192622684693,4.438766909902341,44.53095850158181,42.17136585039532,24.61667621140656,NORMAL,-0.4445438798439744,False
2026-01-19 17:11:25.376112,1430.0074863353284,36.49762050694434,2.647056191625439,0.5746536139273783,93.2157887440548,1.5750121848185457,4.012017463833773,44.05765653867107,37.81981736284112,27.169983210590296,NORMAL,-0.4461897702291552,False
2026-01-19 17:12:25.376112,1452.995911279769,40.080636793308486,3.161831949926403,0.53601158128275,90.81103594305988,1.385237205315582,4.07321684079515,45.66920090223366,42.56416275810355,26.46211527982366,NORMAL,-0.4669767371777967,False
2026-01-19 17:13:25.376112,1482.7045938984954,35.96667290918733,2.974903331455346,0.4898902800572141,102.39167157782204,1.477378475072792,3.743579633146752,47.72700597156236,42.42952442529102,26.746901726593045,NORMAL,-0.41801679218834425,False
2026-01-19 17:14:25.376112,1438.6701675341335,38.850249709295,2.9174022091043668,0.5900685112413475,102.1030321970162,1.5483400987572222,3.635267278322036,43.4844628583878,37.1961790494558,25.43134934048269,NORMAL,-0.4323237558740043,False
2026-01-19 17:15:25.376112,1447.3589448973885,37.13225533335422,2.8065197476951647,0.4771077996339368,102.5420208499824,1.589463472471513,4.46814545168567,47.07803395724113,43.36803707058626,24.133716717035863,NORMAL,-0.46763357351463225,False
2026-01-19 17:16:25.376112,1453.0986083471994,37.06102531427644,2.692999887838712,0.5339045725474324,97.1437654188849,1.5594922514802512,3.8947690482309816,46.74119593900898,39.008595561105146,24.36422191548862,NORMAL,-0.4048309567807663,False
2026-01-19 17:17:25.376112,1451.9591315056923,37.12404237712551,2.6529042854435048,0.4857307242094476,104.4923882835011,1.5897268850921036,4.368207351990496,45.45516904823664,41.9553697278715,26.551607501606732,NORMAL,-0.44252621836082573,False
2026-01-19 17:18:25.376112,1464.887365386496,36.781037754140016,2.9462185366901146,0.5054543720777763,105.8158502045774,1.466579274736211,3.790613505716564,47.08578459283945,41.8857303344543,24.711785226309456,NORMAL,-0.3904656092069329,False
2026-01-19 17:19:25.376112,1435.6541639122684,33.76711970468708,3.2561955158850964,0.5479297309088883,91.90861632446226,1.4142724311725094,3.631640347019048,45.73624111686412,38.78964079392695,26.849221381893805,NORMAL,-0.4563185072404502,False
2026-01-19 17:20:25.376112,1448.4208887974512,35.13842211075837,2.7827860812478806,0.3773189405922421,88.9369228264806,1.648955706647007,4.030815834044109,45.23540720418706,39.48566362233949,25.03106625485911,NORMAL,-0.4553057270221231,False
2026-01-19 17:21:25.376112,1442.597546251348,34.8822149340764,2.724994647332902,0.4822426235202513,105.71028568910944,1.2928809249053854,4.234079959771613,41.93813382926013,43.08987432222446,22.678228858684925,NORMAL,-0.49732922865128415,False
2026-01-19 17:22:25.376112,1456.128944986925,39.439508626027234,2.856997478327931,0.4368295047816504,99.17445733584844,1.4645672312903877,3.286951333840762,42.782928368652335,35.34526080276619,25.232778488493825,NORMAL,-0.49297374560277885,False
2026-01-19 17:23:25.376112,1453.1867770144795,38.62956946791039,2.9660758631725086,0.3503990545926667,95.5189174567914,1.52706613786694,4.021830926000638,44.57211016397891,38.865513450251626,26.731720906484647,NORMAL,-0.3953321477386953,False
2026-01-19 17:24:25.376112,1482.3322851597618,34.37641717270066,2.786793489117633,0.4620661738376117,97.2659123221968,1.4094714060808509,4.26049039434731,45.111087090956055,39.21641995645563,23.988045049625097,NORMAL,-0.42618086918529097,False
2026-01-19 17:25:25.376112,1467.001709988435,39.71988600912678,3.018055014436924,0.545229654876545,94.54980933750174,1.405031624751166,4.112832518296297,41.57557572260796,40.21009210343525,27.005728939064788,NORMAL,-0.4304055378865668,False
2026-01-19 17:26:25.376112,1451.5842584350798,38.0592298414544,3.197695432662758,0.5328159260603088,97.39765810729818,1.511707479966028,4.003322921457658,43.79329489602626,40.05774374488742,27.49958865522124,NORMAL,-0.3833682581784705,False
2026-01-19 17:27:25.376112,1446.3350230799908,34.79539245631774,2.9582404941767697,0.6035671724058315,102.3508740235226,1.4792372692965394,3.6789087965220313,47.29932312481758,37.02216776380778,27.593731341856053,NORMAL,-0.4303199792330302,False
2026-01-19 17:28:25.376112,1429.2702447389372,33.67909041301792,2.9969345660291355,0.3282402196952604,89.0249856390971,1.490668414746618,4.1339854180790825,43.81532084537649,40.79019843896024,24.879722211444907,NORMAL,-0.4477536796272196,False
2026-01-19 17:29:25.376112,1470.7627243196846,39.63817873053057,3.0139781402260306,0.6502151692579001,98.14481932165656,1.420622305145196,3.856191380255004,47.335797839847466,36.72550435425916,25.595845263246545,NORMAL,-0.4560829145516975,False
2026-01-19 17:30:25.376112,1450.323205802834,31.6492177951922,3.2129760343800835,0.4943412520650703,107.57351626985826,1.3429212455465869,3.7761937614490058,45.89215523972989,38.7616797226324,25.662060531729114,NORMAL,-0.48656621643508846,False
2026-01-19 17:31:25.376112,1452.609946731171,39.6733882743103,2.727383871508888,0.4487792679494007,105.19565581618528,1.5989822917855463,4.198408690025965,48.64249503099189,40.68555802437656,27.662406890246757,NORMAL,-0.4742448573852694,False
2026-01-19 17:32:25.376112,1475.343877404414,38.37236286759402,3.347655390340633,0.5253281704463394,101.8104018929262,1.5607997858502038,3.890813427702633,45.63801690101486,40.11485762654189,23.872661528281327,NORMAL,-0.40556888377280664,False
2026-01-19 17:33:25.376112,1449.6687436051757,39.209325198400784,3.2091405447678776,0.3228347331389692,96.86652891664816,1.46651910252966,4.37468465114278,44.22461431281455,43.13604475213659,26.178656216402423,NORMAL,-0.4724222775812791,False
2026-01-19 17:34:25.376112,1444.1724151630194,35.27561138596595,3.028793834858635,0.5501740493141504,97.10361006073624,1.4244668080161669,4.122052743010956,47.23483679916896,40.92534293807096,26.890765390516748,NORMAL,-0.3874255874177722,False
2026-01-19 17:35:25.376112,1479.8154956397475,36.38567382825807,3.0055136093686907,0.6476130808591886,104.34330747758284,1.5507191232598752,3.6567353893142935,46.72086861206997,38.709594809903045,25.74721549858698,NORMAL,-0.44283626833100564,False
2026-01-19 17:36:25.376112,1436.615913632823,36.479811032563525,3.0303985442608496,0.3350640568156107,100.71651314459368,1.5961331520664144,4.112093180698595,44.96003566625349,39.47593746052769,23.982030329665008,NORMAL,-0.39575473826699464,False
2026-01-19 17:37:25.376112,1435.106367141316,34.470929855742725,2.814225636618356,0.5026800312793063,96.2546764146509,1.529757175591376,3.926123508217817,44.3825867564636,39.18450166151168,22.791849177558724,NORMAL,-0.40713915184875005,False
2026-01-19 17:38:25.376112,1455.195686399279,38.27018003952971,3.123960602815064,0.2686022628952697,104.57781754046351,1.631036751346346,3.706424496207622,45.36724679829169,38.87649648508722,25.729376977867933,NORMAL,-0.45697673333538963,False
2026-01-19 17:39:25.376112,1450.577159095444,35.469181337361434,3.071572351796258,0.455990473969081,98.4009451214884,1.5835376783738635,4.267157072050463,48.63973960170824,41.10423791917224,23.154551890174808,NORMAL,-0.40256389881451865,False
2026-01-19 17:40:25.376112,1437.9124056733024,35.44753881570717,3.09788644307765,0.5422198234446358,105.58624046512746,1.588804638349726,3.9237373738034633,45.66472573722826,40.49047276503067,26.67416938402499,NORMAL,-0.3921386894668773,False
2026-01-19 17:41:25.376112,1485.216748944869,38.64512833354166,2.683008046789765,0.5271959752670995,100.54299987614333,1.8501698191693596,3.954991974834319,44.66890691960248,40.680185017215216,24.63310628011357,NORMAL,-0.48302639418709276,False
2026-01-19 17:42:25.376112,1426.665264815637,39.87039221208384,2.8336599280078527,0.5004968317813883,112.95844767183092,1.571046253241911,3.961251720319076,43.95623392307788,36.60960045203555,22.348186383911685,NORMAL,-0.5026446456746833,False
2026-01-19 17:43:25.376112,1465.6889229526762,36.23013998514631,3.471333727257319,0.5892249098073242,100.82765151226624,1.3689663422523966,3.7191317805458906,43.289384452356906,35.49723277333143,25.703057599890577,NORMAL,-0.48984597232947164,False
2026-01-19 17:44:25.376112,1448.849862346262,38.095176371278605,2.960209645659804,0.5694432025049123,101.91773355363276,1.4466612359369404,4.102886412912087,43.787000854232446,36.715593681711496,24.25515440304148,NORMAL,-0.3983452328501766,False
2026-01-19 17:45:25.376112,1454.0774021269783,34.748829884014604,3.360071950312375,0.6725909737662769,104.42108084937112,1.3923486831600211,4.008496170773008,42.04072548531962,36.45697887765248,25.997820293551523,NORMAL,-0.47720074985210376,False
2026-01-19 17:46:25.376112,1416.13706330602,32.820973839050936,3.042618318809547,0.4309276433913021,97.1769120397698,1.6104424297190238,3.744200629142915,45.82510272177392,40.86828566663316,27.58423905921807,NORMAL,-0.43269458885202106,False
2026-01-19 17:47:25.376112,1430.7546225274914,34.8453948818827,3.070993994890721,0.5151845627119984,99.57168793958525,1.4594113948539944,4.057776703326879,42.35260496614677,42.22508440729266,27.59360989048057,NORMAL,-0.4077166609270515,False
2026-01-19 17:48:25.376112,1427.4014255650304,38.5644730108679,3.0472005119569334,0.5114130350368791,91.40678583233586,1.568801330273119,3.7746646452904304,43.310340472131486,39.293366745511776,28.4825040196134,NORMAL,-0.4330889031535406,False
2026-01-19 17:49:25.376112,1476.9913654083705,38.82804686867734,3.0739925139733586,0.4687874224377227,100.45289421566804,1.512383375128295,3.915638647635191,48.63838834451344,43.590099626774375,21.183856898734785,NORMAL,-0.4572092467785893,False
2026-01-19 17:50:25.376112,1460.7713681501823,34.255454011060245,2.9682269180228698,0.4324545398587601,98.64384411542837,1.3885460493769988,4.030737711505751,47.4596147253564,41.980931136979976,23.75351944426193,NORMAL,-0.40771900344051126,False
2026-01-19 17:51:25.376112,1456.36263580301,35.28165253533076,2.862133772567589,0.6191331024731672,94.73874688266638,1.596958588209343,3.6503947433093065,42.48993149130669,39.43291573922444,28.6041346642726,NORMAL,-0.4389093526777741,False
2026-01-19 17:52:25.376112,1453.320405245746,40.604145245577456,3.02014694320241,0.7388943040815452,107.91537185917548,1.6387178821149373,4.323343410530752,43.35229118642356,41.24146122565063,24.11219090730423,NORMAL,-0.49703434869851393,False
2026-01-19 17:53:25.376112,1395.990224493607,37.38642013823583,3.1953644815481077,0.5115051821201235,98.7197690744695,1.2192162633648789,3.7517281332755887,44.55558971703856,37.02484800833025,26.793731586946077,NORMAL,-0.5115509379474593,False
2026-01-19 17:54:25.376112,1451.701377814149,38.07467579562655,2.93949198396252,0.5239421493697809,100.6989608173314,1.373322120629405,3.946019679405881,44.297759889932536,37.471223357683805,24.091722853852787,NORMAL,-0.40085990638535174,False
2026-01-19 17:55:25.376112,1407.0313951192604,38.90747425039995,3.0150935931134706,0.5277063163669581,104.6719889257379,1.3223857322560386,3.964946898841901,45.16543785682804,38.77495123074061,25.58449768793589,NORMAL,-0.4582656488793361,False
2026-01-19 17:56:25.376112,1469.043806584316,39.19044527524599,3.0380584636677037,0.4156487184520616,103.06296276729928,1.5274407493010789,4.060770450249042,46.05462485947564,37.52696260015459,27.268174273357936,NORMAL,-0.4052616344998153,False
2026-01-19 17:57:25.376112,1440.618412486907,34.63013788811456,3.23145580778583,0.5136124849346116,101.80226102530824,1.3790836327906484,4.194521636543448,43.52633848888044,40.950846395519626,28.01381557555313,NORMAL,-0.43484475005508283,False
2026-01-19 17:58:25.376112,1444.056818749714,32.55205144772587,3.056060818513068,0.5394087318648961,96.23837008849952,1.610039118966873,3.630061953588383,44.90908466521173,40.21242076801952,21.837098909101908,NORMAL,-0.44440470135863275,False
2026-01-19 17:59:25.376112,1437.1206499212344,38.14254202819378,2.901312103897062,0.5231513756480742,101.9805618927502,1.405697265325189,3.8122270711977633,44.74831854827357,40.38397034649704,21.08919006498353,NORMAL,-0.4220554426075196,False
2026-01-19 18:00:25.376112,1432.8124671388105,39.92237140354628,3.0673198314122456,0.489429830940851,98.28981657373022,1.5547111729990235,3.7274301085807866,45.837382357266414,41.12972509196823,24.19876534667729,NORMAL,-0.413227065642522,False
2026-01-19 18:01:25.376112,1442.1526777365546,35.04977839689479,2.911964380666422,0.5557227001506069,105.2731275729916,1.5882579151415073,4.296250715523444,45.5811313487755,39.15395517088402,25.709058549073312,NORMAL,-0.41052461434083864,False
2026-01-19 18:02:25.376112,1452.546082436102,36.867436324090576,2.556305883599137,0.5983801600079558,100.92473472131807,1.5627206835089151,4.094220003228458,47.65498683702711,42.79529996142654,24.976556230382897,NORMAL,-0.44670650038590015,False
2026-01-19 18:03:25.376112,1457.2699408376052,37.88440476984516,3.036337617031556,0.4827940030828077,101.79309205555424,1.59379627054217,4.071244760309753,46.491774836426266,37.91341679930935,28.927963075891384,NORMAL,-0.40877651772504425,False
2026-01-19 18:04:25.376112,1461.6328003201097,34.72249662422882,2.814331198096191,0.4538029247128046,94.3330861140428,1.4601431453128455,4.524849512752719,48.49758019224289,40.39457669341769,26.77118908665417,NORMAL,-0.45531274232035895,False
2026-01-19 18:05:25.376112,1452.893775857733,34.89676712522552,3.194021967451588,0.5109310193682451,99.35899754275916,1.5193403148419755,4.384537210252467,48.442221883704335,37.2344810164006,26.616456851124084,NORMAL,-0.456941033408387,False
2026-01-19 18:06:25.376112,1462.3129978620746,37.1376502469418,3.072306532682811,0.4395386976739298,103.54582329285792,1.440222595119456,4.028852527931092,45.23182919839779,41.00120274443503,25.93147546858387,NORMAL,-0.37371844188613057,False
2026-01-19 18:07:25.376112,1456.3850585168263,36.90430445686803,3.1868222334652896,0.418438918824051,104.63172332260984,1.2496738353696242,3.876426035084825,40.29696724765319,41.15380267855744,25.4885230084112,NORMAL,-0.47466697995244056,False
2026-01-19 18:08:25.376112,1453.3560096895114,35.48749541110212,3.2977192755111826,0.5196111141978241,98.53970857524077,1.633493725048136,3.99484246627481,46.07936640940552,40.340241271573255,26.768613630818876,NORMAL,-0.4053934118102854,False
2026-01-19 18:09:25.376112,1432.12109753586,38.46185731914496,2.8555109923844384,0.5265801292749197,109.29918811487371,1.5713780159097304,4.047175209847636,45.19427709141336,37.25282271523626,23.226672355793188,NORMAL,-0.4333511342359217,False
2026-01-19 18:10:25.376112,1472.5473872620123,36.74627173821324,3.217692725336166,0.422386362338884,101.96659575587402,1.6408550059122238,4.3327359121985465,45.35341032122916,39.18980005567093,24.846959462216724,NORMAL,-0.43453081282656786,False
2026-01-19 18:11:25.376112,1475.3725608391792,39.63356926087565,3.115145417563149,0.5422882608879932,106.21572933271666,1.686854583363307,3.821581395677196,46.5288106538478,37.034723579724094,23.75504211933853,NORMAL,-0.46760751578788523,False
2026-01-19 18:12:25.376112,1443.9911523617511,39.03859217065848,2.9703905715094456,0.3979569572344823,101.8956896889728,1.4255164038885515,3.885851293371168,42.84518479990609,40.55936265734979,27.950348328100706,NORMAL,-0.41035782995401404,False
2026-01-19 18:13:25.376112,1476.976486624333,34.33465416794855,3.1471610453316945,0.4694547303844366,98.50523100140708,1.5482021992850965,3.728813426010028,47.74596991340806,42.10198355286479,24.00028965197272,NORMAL,-0.4264598305636745,False
2026-01-19 18:14:25.376112,1449.533036009156,38.22598123806054,2.800062008268051,0.5608904291934661,103.33106187959274,1.377413207696672,4.000132118127502,43.441565737324495,36.92847488199427,20.746915733353745,NORMAL,-0.4592190209847308,False
2026-01-19 18:15:25.376112,1492.1361242681987,35.7177316913226,2.5680401154919816,0.4052742689585431,111.1173190476938,1.679307583835973,4.043184063785159,49.09807957754014,42.9089093511536,24.254201353526984,NORMAL,-0.5488073063882201,True
2026-01-19 18:16:25.376112,1489.7943050920658,37.63040736982611,3.3076628902801173,0.4507600345034246,105.58974093193991,1.5095591540762812,4.124252586150766,44.58682694221919,38.01649864726147,22.98207391395215,NORMAL,-0.43886108178023264,False
2026-01-19 18:17:25.376112,1490.5862661388032,35.539338737419286,3.05337439386737,0.4051744103102797,97.8551370651132,1.4937158755976374,4.271266596244617,45.05913996439551,42.86524641318929,24.93545664529705,NORMAL,-0.42227188131773585,False
2026-01-19 18:18:25.376112,1431.1616602739643,39.0877381795788,3.355632295078068,0.5905264651159982,102.1932380732507,1.5137192357938831,3.822371180065724,43.904920424108845,38.6878142478877,26.101830849175517,NORMAL,-0.4123505404106407,False
2026-01-19 18:19:25.376112,1455.10618342025,36.70463850621269,3.1155810330024925,0.3596556503635192,98.553503446468,1.4346023066072746,4.221542895636117,46.39932355514406,39.45091953421532,24.758193978313265,NORMAL,-0.3961487394909681,False
2026-01-19 18:20:25.376112,1422.20372242058,37.84995478878944,3.2558435137312443,0.3706466412672392,97.28179653708676,1.6117965753510162,3.8761839791024015,45.22791213224181,43.05168159731973,26.53380615333729,NORMAL,-0.4440726006631117,False
2026-01-19 18:21:25.376112,1449.1529161691917,39.62012245783888,2.957068202772989,0.3817169665779311,91.9222894140982,1.6861263457985525,3.851515456032498,43.93922049050511,38.8580807185302,25.078920680717115,NORMAL,-0.4392054797986606,False
2026-01-19 18:22:25.376112,1457.8091112940735,37.11181930182661,3.048422910010005,0.5510752278858716,100.17652973993458,1.5026270798990813,4.082288162943744,42.60687179994505,40.36605384771681,25.829159924549028,NORMAL,-0.3733281697563697,False
2026-01-19 18:23:25.376112,1462.4764988990437,41.15960281034524,3.335865014178431,0.4510652240865004,107.3164049075638,1.5638735299713478,3.937417593358162,45.54732377656382,41.73504512405498,26.76730732725637,NORMAL,-0.4606120371527435,False
2026-01-19 18:24:25.376112,1431.564541046443,35.872054441309075,2.922004825640008,0.5054724848380289,95.44938390981706,1.4458794939604034,3.799955750192956,45.87997053255288,39.02665236191346,25.746802128633963,NORMAL,-0.3872821007163196,False
2026-01-19 18:25:25.376112,1454.1868481673332,38.16337775924486,3.104081741655055,0.5865278033752729,105.17103442778338,1.5022711900644263,4.272116554160302,43.06002659547704,41.420205779780176,23.070784923045487,NORMAL,-0.40377274131415286,False
2026-01-19 18:26:25.376112,1452.8049549268733,38.443031780236346,2.9892422940427297,0.5885089631683952,101.35882323985687,1.516828546558834,3.337832662557972,47.17383015176486,38.9657545672619,25.650681645217013,NORMAL,-0.44121143587769124,False
